CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-12024,Male,0,Yes,No,62,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),25.87,1585.08,No
CUST-12025,Female,0,Yes,No,39,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,77.24,3015.06,No
CUST-12026,Male,1,No,No,27,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),100.56,2739.83,No
CUST-12027,Female,0,Yes,No,46,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,96.42,4413.97,No
CUST-12028,Female,0,No,No,34,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,22.27,796.02,No
CUST-12029,Female,0,Yes,Yes,33,DSL,No,Yes,No,No,No,No,Two year,No,Mailed check,56.1,1861.94,No
CUST-12030,Male,0,No,No,50,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,58.85,2919.62,No
CUST-12031,Male,0,Yes,No,20,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),80.3,1595.56,No
CUST-12032,Male,1,No,No,40,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Mailed check,86.45,3449.69,No
CUST-12033,Female,1,Yes,No,58,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,64.81,3781.15,No
CUST-12034,Male,0,Yes,No,31,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.5,549.91,No
CUST-12035,Female,0,No,No,38,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,86.2,3306.39,No
CUST-12036,Female,0,Yes,No,45,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.5,855.33,No
CUST-12037,Male,0,No,Yes,41,DSL,Yes,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),57.88,2406.37,No
CUST-12038,Female,1,No,Yes,9,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,78.12,704.26,No
CUST-12039,Male,0,Yes,No,9,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),22.01,222.79,No
CUST-12040,Male,0,Yes,No,63,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Electronic check,93.82,5905.85,No
CUST-12041,Male,1,No,No,22,DSL,No,Yes,No,No,No,Yes,Two year,No,Electronic check,65.93,1470.89,No
CUST-12042,Male,0,No,Yes,16,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,18.5,297.75,No
CUST-12043,Male,0,No,Yes,32,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Electronic check,93.06,3013.94,No
CUST-12044,Female,1,Yes,No,66,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),18.5,1226.37,No
CUST-12045,Female,0,No,No,14,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),62.43,857.13,No
CUST-12046,Female,0,Yes,No,38,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),97.32,3728.42,Yes
CUST-12047,Male,0,No,No,8,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.5,152.17,No
CUST-12048,Male,0,No,Yes,21,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),96.56,2017.03,No
CUST-12049,Male,0,Yes,No,56,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),76.76,4286.88,No
CUST-12050,Female,0,Yes,No,46,DSL,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),57.08,2607.88,No
CUST-12051,Male,1,Yes,Yes,43,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),64.87,2760.76,No
CUST-12052,Female,0,Yes,No,46,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,101.19,4646.3,Yes
CUST-12053,Female,0,No,Yes,48,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,85.56,4110.98,No
CUST-12054,Male,0,Yes,Yes,70,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),61.12,4270.78,No
CUST-12055,Male,0,Yes,Yes,31,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,81.18,2440.96,No
CUST-12056,Female,0,Yes,Yes,33,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,104.82,3428.32,Yes
CUST-12057,Male,0,No,No,44,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.82,3794.88,No
CUST-12058,Female,0,No,No,71,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Mailed check,85.24,6049.75,No
CUST-12059,Male,0,Yes,No,8,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,96.79,740.2,Yes
CUST-12060,Male,0,Yes,No,2,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.34,33.57,No
CUST-12061,Female,0,No,Yes,17,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),80.86,1377.11,No
CUST-12062,Male,0,No,Yes,52,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,102.67,5357.95,No
CUST-12063,Female,0,Yes,No,45,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),92.9,4166.77,Yes
CUST-12064,Male,0,Yes,No,37,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),64.07,2383.28,Yes
CUST-12065,Female,0,Yes,Yes,42,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),91.39,3837.94,No
CUST-12066,Female,0,Yes,No,44,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.32,842.67,No
CUST-12067,Male,0,No,No,38,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Electronic check,72.54,2773.98,No
CUST-12068,Female,0,No,No,6,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),68.45,391.8,Yes
CUST-12069,Male,0,Yes,No,68,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),95.6,6519.75,No
CUST-12070,Male,0,No,Yes,51,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),118.35,6013.02,Yes
CUST-12071,Male,0,Yes,No,35,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),101.93,3556.02,Yes
CUST-12072,Female,0,No,Yes,58,Fiber optic,Yes,No,No,Yes,Yes,No,One year,No,Mailed check,91.33,5289.45,No
CUST-12073,Female,0,No,No,57,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.45,1163.43,No
CUST-12074,Male,0,Yes,Yes,6,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),58.82,302.05,No
CUST-12075,Male,0,Yes,No,13,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),76.42,995.57,No
CUST-12076,Female,0,No,Yes,59,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,70.26,4108.8,No
CUST-12077,Male,0,Yes,No,30,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.73,2395.25,No
CUST-12078,Male,0,Yes,No,2,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,95.64,196.77,No
CUST-12079,Female,0,No,No,58,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),18.95,1118.63,No
CUST-12080,Male,0,No,No,36,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,90.24,3221.93,Yes
CUST-12081,Female,0,Yes,No,72,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,86.1,6203.79,No
CUST-12082,Male,0,No,No,45,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,72.81,3275.5,No
CUST-12083,Female,0,Yes,No,9,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,89.87,797.48,No
CUST-12084,Male,1,No,No,65,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Credit card (automatic),77.92,5043.3,No
CUST-12085,Male,0,No,No,50,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),24.04,1203.62,No
CUST-12086,Female,1,No,No,32,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),76.04,2460.02,Yes
CUST-12087,Male,0,Yes,No,43,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),71.65,3076.14,No
CUST-12088,Female,0,No,No,54,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,91.79,4981.73,No
CUST-12089,Male,0,No,No,47,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),66.79,3162.05,No
CUST-12090,Female,1,Yes,No,14,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),86.42,1167.1,No
CUST-12091,Female,0,Yes,No,48,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),57.88,2761.06,No
CUST-12092,Female,0,Yes,Yes,55,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Mailed check,96.58,5300.92,No
CUST-12093,Female,0,Yes,No,29,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),91.2,2671.28,No
CUST-12094,Male,0,No,No,47,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),103.98,4886.66,Yes
CUST-12095,Male,0,Yes,No,63,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,97.5,6168.31,Yes
CUST-12096,Female,0,Yes,No,19,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,76.45,1449.82,No
CUST-12097,Female,0,No,Yes,9,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.14,693.63,Yes
CUST-12098,Female,0,Yes,No,37,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),96.27,3571.04,No
CUST-12099,Male,0,Yes,No,52,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,98.19,5103.97,Yes
CUST-12100,Male,0,Yes,No,57,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.5,1077.99,No
CUST-12101,Male,0,No,Yes,28,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,86.13,2401.55,Yes
CUST-12102,Male,1,No,No,36,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,93.01,3388.77,No
CUST-12103,Female,0,No,No,64,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),98.98,6305.49,No
CUST-12104,Female,0,Yes,Yes,18,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,100.86,1806.87,No
CUST-12105,Female,0,No,No,35,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Mailed check,86.11,3015.87,No
CUST-12106,Male,0,Yes,Yes,68,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),81.52,5528.52,No
CUST-12107,Male,0,Yes,No,39,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,88.11,3444.18,Yes
CUST-12108,Male,0,Yes,Yes,8,DSL,No,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),65.42,520.95,No
CUST-12109,Female,0,No,Yes,15,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Mailed check,76.31,1151.25,No
CUST-12110,Female,0,Yes,No,7,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),98.62,672.56,Yes
CUST-12111,Male,0,Yes,Yes,17,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),78.88,1320.64,Yes
CUST-12112,Female,0,Yes,Yes,64,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,96.28,6161.35,No
CUST-12113,Male,0,Yes,No,12,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),64.88,793.14,No
CUST-12114,Male,1,No,No,56,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),85.2,4808.07,No
CUST-12115,Female,0,Yes,No,46,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),89.22,4067.57,No
CUST-12116,Male,0,No,No,47,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Mailed check,79.29,3722.69,No
CUST-12117,Female,0,Yes,No,16,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.32,317.98,No
CUST-12118,Male,0,No,No,69,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,90.33,6240.08,No
CUST-12119,Female,0,No,Yes,2,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,75.97,127.52,Yes
CUST-12120,Female,0,Yes,Yes,54,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.85,1219.36,No
CUST-12121,Female,0,Yes,No,27,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,66.56,1796.84,Yes
CUST-12122,Male,0,No,No,31,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),92.58,2923.65,No
CUST-12123,Male,0,No,No,41,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,24.19,1010.65,No
CUST-12124,Female,0,Yes,No,36,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),76.14,2748.05,No
CUST-12125,Female,0,Yes,No,47,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),82.83,3839.14,No
CUST-12126,Male,0,No,Yes,43,DSL,No,No,No,Yes,No,No,Two year,No,Electronic check,61.45,2616.0,No
CUST-12127,Male,0,No,Yes,65,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,61.61,3980.07,No
CUST-12128,Male,0,Yes,No,50,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),98.52,4933.16,No
CUST-12129,Female,0,Yes,No,1,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,63.26,63.26,No
CUST-12130,Male,0,Yes,No,72,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,91.4,6568.1,No
CUST-12131,Male,0,No,Yes,57,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),84.3,4811.79,No
CUST-12132,Female,0,Yes,No,16,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.78,286.27,No
CUST-12133,Male,0,No,No,28,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.89,512.62,No
CUST-12134,Male,0,Yes,Yes,22,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),22.03,483.34,No
CUST-12135,Male,1,Yes,No,41,DSL,Yes,No,No,Yes,Yes,No,One year,No,Mailed check,67.64,2810.62,No
CUST-12136,Female,0,No,No,19,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),96.71,1855.4,No
CUST-12137,Female,0,No,No,50,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,74.57,3737.12,No
CUST-12138,Female,0,No,No,59,DSL,No,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),61.1,3596.89,No
CUST-12139,Female,0,Yes,Yes,69,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),108.11,7459.23,No
CUST-12140,Female,0,No,No,34,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,19.5,687.32,No
CUST-12141,Female,1,No,Yes,39,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),70.69,2793.42,Yes
CUST-12142,Female,1,Yes,No,7,DSL,No,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),68.92,477.64,No
CUST-12143,Male,0,Yes,No,52,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,60.65,3162.81,No
CUST-12144,Male,1,Yes,No,60,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),86.31,5196.88,No
CUST-12145,Female,1,Yes,No,52,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.07,1259.82,No
CUST-12146,Male,0,No,No,24,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,60.34,1421.97,Yes
CUST-12147,Male,1,Yes,No,26,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,99.33,2567.68,No
CUST-12148,Female,0,No,No,10,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.84,203.21,No
CUST-12149,Male,0,No,No,17,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),84.39,1423.36,No
CUST-12150,Male,0,No,No,2,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),84.18,204.23,No
CUST-12151,Male,0,No,No,27,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),61.38,1651.11,No
CUST-12152,Male,1,Yes,No,71,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),103.28,7306.2,No
CUST-12153,Male,0,Yes,No,48,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,94.0,4532.69,No
CUST-12154,Female,0,Yes,No,9,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,76.79,683.91,Yes
CUST-12155,Female,0,No,Yes,23,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Electronic check,75.34,1727.2,Yes
CUST-12156,Female,1,Yes,Yes,71,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,79.75,5679.61,No
CUST-12157,Male,1,No,Yes,27,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,77.82,2081.33,No
CUST-12158,Female,0,Yes,No,71,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),79.74,5663.18,No
CUST-12159,Male,0,Yes,No,43,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),24.37,1023.68,No
CUST-12160,Male,0,Yes,No,7,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.45,137.67,No
CUST-12161,Male,0,No,No,63,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,62.17,3883.94,No
CUST-12162,Male,0,No,No,44,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.69,849.54,Yes
CUST-12163,Female,0,Yes,No,39,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),65.19,2560.38,No
CUST-12164,Female,0,Yes,Yes,40,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Mailed check,74.38,3001.14,No
CUST-12165,Male,0,Yes,Yes,7,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),92.53,630.01,Yes
CUST-12166,Female,0,No,No,70,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,68.84,4800.89,Yes
CUST-12167,Male,0,No,No,25,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),75.75,1895.8,Yes
CUST-12168,Female,0,Yes,No,59,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,58.62,3442.41,Yes
CUST-12169,Female,0,No,Yes,13,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,101.63,1339.94,Yes
CUST-12170,Male,0,Yes,No,62,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,86.27,5320.94,No
CUST-12171,Female,0,No,Yes,8,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Mailed check,95.25,749.46,Yes
CUST-12172,Male,0,Yes,Yes,45,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),22.32,1040.65,No
CUST-12173,Female,0,No,Yes,18,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,85.86,1553.04,Yes
CUST-12174,Male,0,Yes,Yes,60,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,77.67,4671.89,Yes
CUST-12175,Male,0,No,No,60,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),89.55,5369.2,No
CUST-12176,Female,0,No,Yes,2,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,66.57,103.9,Yes
CUST-12177,Female,0,No,No,66,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,77.67,5157.2,No
CUST-12178,Male,1,No,No,14,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),94.69,1329.56,Yes
CUST-12179,Female,0,No,Yes,48,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),95.37,4596.74,No
CUST-12180,Female,0,Yes,Yes,56,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.49,1085.96,No
CUST-12181,Male,1,Yes,No,12,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),68.56,822.21,No
CUST-12182,Male,0,Yes,Yes,55,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),77.51,4255.05,No
CUST-12183,Female,0,No,No,28,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,66.01,1852.4,No
CUST-12184,Male,0,Yes,No,4,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),59.67,229.27,No
